WGS_ID,PEN,TET,SPCTINO,CFX,CRO,CIPRO,AZI,YEAR,ArrayExpress_Species,AssemblyName,AvgSpotLen,BioSample,Experiment,InsertSize,Instrument,Library_Name,LoadDate,MBases,MBytes,Organism,ReleaseDate,Run,SRA_Sample,Sample_Name,Assay_Type,BioProject,Center_Name,Consent,LibraryLayout,LibrarySelection,LibrarySource,Platform,SRA_Study
GCGS0996,2,4,1,0.25,0.06,16,0.5,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165298,ERX934577,236,Illumina HiSeq 2000,12711121,1/17/16,480,253,Neisseria gonorrhoeae,4/15/15,ERR854939,ERS621410,12CFX_T_046-sc-2186460,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0997,2,4,1,0.25,0.06,16,0.5,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165269,ERX934558,236,Illumina HiSeq 2000,12711178,1/17/16,496,264,Neisseria gonorrhoeae,4/15/15,ERR854920,ERS621381,12CFX_T_025-sc-2186431,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0998,2,4,1,0.25,0.125,16,0.5,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165290,ERX934573,236,Illumina HiSeq 2000,12711168,1/17/16,548,288,Neisseria gonorrhoeae,4/15/15,ERR854935,ERS621402,12CFX_T_040-sc-2186452,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0999,2,4,1,0.25,0.06,16,0.5,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165764,ERX935071,230,Illumina HiSeq 2000,12745015,1/17/16,483,246,Neisseria gonorrhoeae,4/15/15,ERR855433,ERS621876,11CFX_T_030-sc-2186930,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1000,2,4,1,0.25,0.06,16,0.25,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165730,ERX935047,230,Illumina HiSeq 2000,12745012,1/17/16,454,231,Neisseria gonorrhoeae,4/15/15,ERR855409,ERS621842,11CFX_T_025-sc-2186896,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1001,2,4,1,0.25,0.125,32,0.5,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165621,ERX934907,233,Illumina HiSeq 2000,12737322,1/17/16,539,270,Neisseria gonorrhoeae,4/15/15,ERR855269,ERS621733,11CFX_T_004-sc-2186787,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1002,2,2,1,0.25,0.06,8,0.25,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3233688,ERX1048351,250,Illumina HiSeq 2000,13418088,1/17/16,471,243,Neisseria gonorrhoeae,7/29/15,ERR971374,ERS655068,11CFX_T_058-sc-2204595,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1003,1,2,1,0.25,0.06,16,0.25,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3233695,ERX1033996,250,Illumina HiSeq 2000,13418261,1/16/16,526,262,Neisseria gonorrhoeae,7/8/15,ERR956673,ERS655075,11CFX_T_065-sc-2204602,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1004,2,2,1,0.25,0.125,16,0.25,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3233689,ERX1048359,250,Illumina HiSeq 2000,13418089,1/19/16,530,270,Neisseria gonorrhoeae,7/29/15,ERR971382,ERS655069,11CFX_T_059-sc-2204596,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1005,2,2,1,0.25,0.06,16,0.5,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165763,ERX935070,230,Illumina HiSeq 2000,12745003,1/17/16,491,250,Neisseria gonorrhoeae,4/15/15,ERR855432,ERS621875,11CFX_T_028-sc-2186929,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1006,2,4,1,0.25,0.06,16,1,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165243,ERX934540,236,Illumina HiSeq 2000,12711152,1/17/16,485,256,Neisseria gonorrhoeae,4/15/15,ERR854902,ERS621355,12CFX_T_006-sc-2186405,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1007,2,4,1,0.25,0.125,16,1,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165291,ERX934574,236,Illumina HiSeq 2000,12711180,1/17/16,539,291,Neisseria gonorrhoeae,4/15/15,ERR854936,ERS621403,12CFX_T_041-sc-2186453,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1008,2,2,1,0.25,0.06,16,0.5,2013,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165716,ERX935037,230,Illumina HiSeq 2000,12744987,1/17/16,480,244,Neisseria gonorrhoeae,4/15/15,ERR855399,ERS621828,13CFX_T_017-sc-2186882,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1009,2,4,1,0.25,0.125,16,0.5,2013,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165719,ERX935039,230,Illumina HiSeq 2000,12745011,1/17/16,460,234,Neisseria gonorrhoeae,4/15/15,ERR855401,ERS621831,13CFX_T_019-sc-2186885,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1010,2,4,1,0.25,0.06,16,0.5,2013,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165780,ERX934971,233,Illumina HiSeq 2000,12737330,1/17/16,443,222,Neisseria gonorrhoeae,4/15/15,ERR855333,ERS621892,13AZI_C_003-sc-2186947,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1011,2,4,1,0.25,0.06,16,0.5,2013,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165303,ERX934580,236,Illumina HiSeq 2000,12711157,1/17/16,483,256,Neisseria gonorrhoeae,4/15/15,ERR854942,ERS621415,13CFX_T_003-sc-2186465,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1012,4,4,1,0.25,0.06,16,1,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3233705,ERX1034005,250,Illumina HiSeq 2000,13418274,1/16/16,523,260,Neisseria gonorrhoeae,7/8/15,ERR956682,ERS655085,11CFX_T_074-sc-2204612,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1013,0.5,1,1,0.5,0.125,0.004,0.5,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165620,ERX934906,233,Illumina HiSeq 2000,12737310,1/17/16,515,256,Neisseria gonorrhoeae,4/15/15,ERR855268,ERS621732,11CFX_T_003-sc-2186786,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1014,1,1,1,0.5,0.125,0.004,0.25,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3233711,ERX1034011,250,Illumina HiSeq 2000,13418251,1/16/16,557,278,Neisseria gonorrhoeae,7/8/15,ERR956688,ERS655091,12CFX_T_013-sc-2204618,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1015,4,4,1,0.032,0.016,4,0.063,2006,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165224,ERX934524,236,Illumina HiSeq 2000,12711150,1/17/16,480,252,Neisseria gonorrhoeae,4/15/15,ERR854886,ERS621336,06CFX_T_002-sc-2186386,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1016,4,4,1,0.5,0.125,16,1,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165746,ERX935058,230,Illumina HiSeq 2000,12745049,1/17/16,515,260,Neisseria gonorrhoeae,4/15/15,ERR855420,ERS621858,11CFX_T_041-sc-2186912,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1017,2,2,1,0.016,0.016,0.004,0.25,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165756,ERX935065,230,Illumina HiSeq 2000,12745038,1/17/16,448,226,Neisseria gonorrhoeae,4/15/15,ERR855427,ERS621868,11CFX_T_020-sc-2186922,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1018,2,4,1,-,0.008,16,2,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165450,ERX934739,230,Illumina HiSeq 2000,12727918,1/17/16,447,224,Neisseria gonorrhoeae,4/15/15,ERR855101,ERS621562,07AZI_T_001-sc-2186614,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1019,1,2,1,-,0.008,16,0.5,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165546,ERX934832,223,Illumina HiSeq 2000,12727797,1/17/16,450,231,Neisseria gonorrhoeae,4/15/15,ERR855194,ERS621658,07AZI_C_001-sc-2186711,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1020,2,4,1,-,0.03,16,0.5,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165547,ERX934833,223,Illumina HiSeq 2000,12727809,1/17/16,433,220,Neisseria gonorrhoeae,4/15/15,ERR855195,ERS621659,07AZI_C_002-sc-2186712,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1021,4,2,1,-,0.03,16,0.5,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165548,ERX934834,223,Illumina HiSeq 2000,12727821,1/17/16,413,209,Neisseria gonorrhoeae,4/15/15,ERR855196,ERS621660,07AZI_C_003-sc-2186713,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1022,1,1,1,-,0.015,0.008,16,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165451,ERX934740,230,Illumina HiSeq 2000,12727930,1/17/16,453,226,Neisseria gonorrhoeae,4/15/15,ERR855102,ERS621563,07AZI_T_002-sc-2186615,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1023,1,1,1,-,0.015,8,0.5,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165549,ERX934835,223,Illumina HiSeq 2000,12727833,1/17/16,461,234,Neisseria gonorrhoeae,4/15/15,ERR855197,ERS621661,07AZI_C_004-sc-2186714,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1024,4,4,1,0.032,0.063,16,0.5,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165231,ERX934530,236,Illumina HiSeq 2000,12711127,1/17/16,458,241,Neisseria gonorrhoeae,4/15/15,ERR854892,ERS621343,07CFX_T_005-sc-2186393,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1025,0.25,1,1,-,0.008,0.008,8,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165452,ERX934741,230,Illumina HiSeq 2000,12727942,1/17/16,474,238,Neisseria gonorrhoeae,4/15/15,ERR855103,ERS621564,07AZI_T_003-sc-2186616,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1026,4,4,1,-,0.06,16,16,2008,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165474,ERX934517,236,Illumina HiSeq 2000,12711161,1/17/16,526,282,Neisseria gonorrhoeae,4/15/15,ERR854879,ERS621586,08AZI_T_001-sc-2186638,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1027,2,2,1,-,0.03,16,1,2008,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165571,ERX934857,223,Illumina HiSeq 2000,12727812,1/17/16,486,246,Neisseria gonorrhoeae,4/15/15,ERR855219,ERS621683,08AZI_C_001-sc-2186736,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1028,0.06,0.125,1,-,0.008,0.008,0.5,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165550,ERX934836,223,Illumina HiSeq 2000,12727845,1/17/16,490,246,Neisseria gonorrhoeae,4/15/15,ERR855198,ERS621662,07AZI_C_005-sc-2186715,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1029,1,0.5,1,1,1,0.125,0.25,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165228,ERX934527,236,Illumina HiSeq 2000,12711186,1/17/16,493,263,Neisseria gonorrhoeae,4/15/15,ERR854889,ERS621340,07CFX_T_002-sc-2186390,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1030,0.5,1,1,-,0.015,0.008,2,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165453,ERX934742,230,Illumina HiSeq 2000,12727859,1/17/16,402,200,Neisseria gonorrhoeae,4/15/15,ERR855104,ERS621565,07AZI_T_004-sc-2186617,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1031,0.5,1,1,-,0.015,0.008,2,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165454,ERX934743,230,Illumina HiSeq 2000,12727871,1/17/16,677,332,Neisseria gonorrhoeae,4/15/15,ERR855105,ERS621566,07AZI_T_005-sc-2186618,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1032,0.5,1,1,-,0.008,0.008,2,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165455,ERX934744,230,Illumina HiSeq 2000,12727883,1/17/16,448,224,Neisseria gonorrhoeae,4/15/15,ERR855106,ERS621567,07AZI_T_006-sc-2186619,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1033,0.5,1,1,-,0.015,0.008,2,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165456,ERX934745,230,Illumina HiSeq 2000,12727895,1/17/16,422,210,Neisseria gonorrhoeae,4/15/15,ERR855107,ERS621568,07AZI_T_007-sc-2186620,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1034,0.5,1,1,-,0.008,0.008,8,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3233714,ERX1034014,250,Illumina HiSeq 2000,13418287,1/16/16,496,247,Neisseria gonorrhoeae,7/8/15,ERR956691,ERS655094,07AZI_T_025-sc-2204621,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1035,2,4,1,0.032,0.125,32,0.5,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165230,ERX934529,236,Illumina HiSeq 2000,12711115,1/17/16,457,240,Neisseria gonorrhoeae,4/15/15,ERR854891,ERS621342,07CFX_T_004-sc-2186392,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1036,2,2,1,0.032,0.063,16,0.5,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165229,ERX934528,236,Illumina HiSeq 2000,12711198,1/17/16,486,256,Neisseria gonorrhoeae,4/15/15,ERR854890,ERS621341,07CFX_T_003-sc-2186391,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1037,2,4,1,-,0.03,8,0.5,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165551,ERX934837,223,Illumina HiSeq 2000,12727762,1/17/16,507,255,Neisseria gonorrhoeae,4/15/15,ERR855199,ERS621663,07AZI_C_006-sc-2186716,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1038,1,1,1,-,0.06,4,0.5,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3233719,ERX1034019,250,Illumina HiSeq 2000,13418252,1/16/16,448,222,Neisseria gonorrhoeae,7/8/15,ERR956696,ERS655099,07AZI_T_028-sc-2204626,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1039,2,4,1,-,0.06,0.03,4,2008,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165475,ERX934518,236,Illumina HiSeq 2000,12711173,1/17/16,511,276,Neisseria gonorrhoeae,4/15/15,ERR854880,ERS621587,08AZI_T_002-sc-2186639,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1040,1,2,1,-,0.03,0.015,4,2008,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165476,ERX934763,230,Illumina HiSeq 2000,12727921,1/17/16,535,271,Neisseria gonorrhoeae,4/15/15,ERR855125,ERS621588,08AZI_T_003-sc-2186640,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1041,2,4,1,-,0.03,16,0.5,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165552,ERX934838,223,Illumina HiSeq 2000,12727774,1/17/16,460,241,Neisseria gonorrhoeae,4/15/15,ERR855200,ERS621664,07AZI_C_007-sc-2186717,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1042,2,4,1,0.25,0.125,16,1,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165226,ERX934526,236,Illumina HiSeq 2000,12711174,1/17/16,498,267,Neisseria gonorrhoeae,4/15/15,ERR854888,ERS621338,07CFX_T_001-sc-2186388,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1043,1,1,1,-,0.008,16,2,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165459,ERX934748,230,Illumina HiSeq 2000,12727931,1/17/16,435,222,Neisseria gonorrhoeae,4/15/15,ERR855110,ERS621571,07AZI_T_010-sc-2186623,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1044,2,2,1,-,0.015,0.015,2,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165460,ERX934749,230,Illumina HiSeq 2000,12727943,1/17/16,467,238,Neisseria gonorrhoeae,4/15/15,ERR855111,ERS621572,07AZI_T_011-sc-2186624,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1045,1,4,1,-,0.015,0.015,2,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165461,ERX934750,230,Illumina HiSeq 2000,12727860,1/17/16,478,243,Neisseria gonorrhoeae,4/15/15,ERR855112,ERS621573,07AZI_T_012-sc-2186625,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1046,1,4,1,-,0.008,0.015,0.5,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165554,ERX934840,223,Illumina HiSeq 2000,12727798,1/17/16,520,262,Neisseria gonorrhoeae,4/15/15,ERR855202,ERS621666,07AZI_C_009-sc-2186719,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1047,1,4,1,-,0.03,0.015,2,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165462,ERX934751,230,Illumina HiSeq 2000,12727872,1/17/16,428,218,Neisseria gonorrhoeae,4/15/15,ERR855113,ERS621574,07AZI_T_013-sc-2186626,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1048,0.25,1,1,-,0.008,0.008,16,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3233715,ERX1034015,250,Illumina HiSeq 2000,13418204,1/16/16,445,225,Neisseria gonorrhoeae,7/8/15,ERR956692,ERS655095,07AZI_T_026-sc-2204622,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1049,1,4,1,0.125,0.125,16,1,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165464,ERX934753,230,Illumina HiSeq 2000,12727896,1/17/16,507,260,Neisseria gonorrhoeae,4/15/15,ERR855115,ERS621576,07AZI_T_015-sc-2186628,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1050,2,4,1,-,0.06,16,1,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165555,ERX934841,223,Illumina HiSeq 2000,12727810,1/17/16,458,233,Neisseria gonorrhoeae,4/15/15,ERR855203,ERS621667,07AZI_C_010-sc-2186720,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1051,1,2,1,0.125,0.063,16,1,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165465,ERX934754,230,Illumina HiSeq 2000,12727908,1/17/16,481,243,Neisseria gonorrhoeae,4/15/15,ERR855116,ERS621577,07AZI_T_016-sc-2186629,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1052,1,4,1,0.125,0.063,16,1,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165466,ERX934755,230,Illumina HiSeq 2000,12727920,1/17/16,472,241,Neisseria gonorrhoeae,4/15/15,ERR855117,ERS621578,07AZI_T_017-sc-2186630,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1053,0.25,0.25,1,-,0.008,0.008,0.5,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165556,ERX934842,223,Illumina HiSeq 2000,12727822,1/17/16,460,238,Neisseria gonorrhoeae,4/15/15,ERR855204,ERS621668,07AZI_C_011-sc-2186721,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1054,2,4,1,-,0.06,16,2,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165467,ERX934756,230,Illumina HiSeq 2000,12727932,1/17/16,490,242,Neisseria gonorrhoeae,4/15/15,ERR855118,ERS621579,07AZI_T_018-sc-2186631,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1055,2,2,1,-,0.03,0.015,2,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165468,ERX934757,230,Illumina HiSeq 2000,12727944,1/17/16,483,241,Neisseria gonorrhoeae,4/15/15,ERR855119,ERS621580,07AZI_T_019-sc-2186632,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1056,1,4,1,0.125,0.063,16,1,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165469,ERX934758,230,Illumina HiSeq 2000,12727861,1/17/16,473,235,Neisseria gonorrhoeae,4/15/15,ERR855120,ERS621581,07AZI_T_020-sc-2186633,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1057,1,2,1,1,0.25,6,0.5,2008,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165233,ERX934532,236,Illumina HiSeq 2000,12711151,1/17/16,452,239,Neisseria gonorrhoeae,4/15/15,ERR854894,ERS621345,08CFX_T_001-sc-2186395,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1058,1,1,1,-,0.015,8,0.25,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165248,ERX934616,219,Illumina HiSeq 2000,12711017,1/17/16,464,238,Neisseria gonorrhoeae,4/15/15,ERR854978,ERS621360,07CFX_C_001-sc-2186410,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS1059,2,2,1,-,0.03,16,0.5,2007,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165557,ERX934843,223,Illumina HiSeq 2000,12727834,1/17/16,464,235,Neisseria gonorrhoeae,4/15/15,ERR855205,ERS621669,07AZI_C_012-sc-2186722,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
